site_id,basin,visit_date,date_label,treatment,survey_type,species,stage,capture_animal_state,tad_stage,swab_id,bd_load,year_std,num_days
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11671,349872,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11672,49632,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11673,0,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11674,215903.99999999997,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11675,240,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,35,RKS11676,189840,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11677,432,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11678,384,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,37,RKS11679,155232.00000000003,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,36,RKS11680,201456,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,36,RKS11681,43056,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,36,RKS11682,3792,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,36,RKS11683,41616,0,47
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,36,RKS11684,296112,0,47
11525,dusy,2010-09-12,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,39,RKS11685,149232,0,47
11525,dusy,2010-09-12,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,39,RKS11686,246000,0,47
11525,dusy,2010-09-12,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,39,RKS11687,54144,0,47
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11698,720,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11699,211103.99999999997,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11700,288,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11701,432,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11702,96,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11703,432,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11704,336.00000000000006,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11705,148272,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11706,65375.99999999999,0,46
11518,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11707,768,0,46
11526,dusy,2010-09-12,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11708,204432.00000000003,0,47
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,subadult,healthy,NA,RKS11709,62112,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,41,RKS11710,88032,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,40,RKS11711,125088,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,41,RKS11712,124128,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,40,RKS11713,96,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,40,RKS11714,73008,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,41,RKS11715,62880,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,41,RKS11716,30144,0,46
11517,dusy,2010-09-11,3_postexp_1.5mo,control,swab,ramu,tadpole,healthy,41,RKS11717,14160,0,46
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,subadult,healthy,NA,RKS11747,0,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS11758,18624,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11759,49968,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11760,450768,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11761,254976,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11762,422352,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11763,101136,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11764,117792,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11765,286512,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11766,230256,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11767,101520,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11768,218976,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11769,512016,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11770,192144,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11771,345792.00000000006,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11772,0,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11773,307968,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11774,172272,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11775,63456,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11776,45072,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11777,162624,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11778,233232.00000000003,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS11779,32256,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11780,159167.99999999997,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11781,68496,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11782,157152,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11783,68400,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11784,42096,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11785,73776,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11786,77183.99999999999,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS11787,0,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11809,97248.00000000001,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11810,88704,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11811,13584,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11812,40848,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11813,104256,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11814,32976,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11815,276000,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11816,71376,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS11817,133680,1,356
11518,dusy,2011-07-18,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS11818,334272,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11819,19680,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11820,39552,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11821,104016.00000000001,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11822,20208,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11823,56928,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11824,61584,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11825,78144,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11826,45744,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11827,62832,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11828,69168,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,39,RKS11829,65616,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11830,51456,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11831,94272,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11832,90383.99999999999,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11833,127824,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11834,131280,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11835,61248,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11836,48096,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11837,74304,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11838,113328,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11839,226320,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11840,18912,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11841,48528,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS11842,132384,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS11843,77904,1,356
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11971,3504,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11972,1776,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11973,22656,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11974,432,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11975,912,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11976,240,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11977,480,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11978,480,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11979,528,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11980,432,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11981,1104,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11982,720,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11983,240,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11984,384,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11985,384,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11986,240,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11987,192,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11988,480,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11989,13920,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,subadult,healthy,NA,RKS11990,1667328,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11991,32256,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,40,RKS11992,5184,0,46
11506,dusy,2010-09-11,3_postexp_1.5mo,treated,swab,ramu,tadpole,healthy,41,RKS11993,273264,0,46
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12010,108768,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,36,RKS12011,39696,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12012,82656,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12013,216767.99999999997,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12014,85824,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12015,137952,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12016,38208,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12017,46608.00000000001,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12018,174432.00000000003,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12019,43248,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12020,74304,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12021,245328,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12022,164976,1,356
11517,dusy,2011-07-18,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12023,120816.00000000001,1,356
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12024,167088,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12025,156672,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12026,853104,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12027,85056,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12028,70272,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12029,53424.00000000001,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12030,251232.00000000003,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12031,49968,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12032,133200,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12033,47472,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12034,56160,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12035,1152,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12036,7008,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12037,2160,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12038,95616.00000000001,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12039,191903.99999999997,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12040,105983.99999999999,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12041,147552,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12042,159600,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12043,28032,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12044,314352,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12045,220128,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12097,164352,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12098,315216,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12099,144432,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12100,7536,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12101,178367.99999999997,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12102,10080,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,42,RKS12103,157152,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12104,232320,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12105,835152,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12106,0,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12107,914640,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12108,748176,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12109,27552,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12110,96,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,36,RKS12111,425616,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12112,8736,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,41,RKS12113,23568,1,357
11526,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,35,RKS12114,236544,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,41,RKS12115,19824,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,39,RKS12116,26880,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12117,29904.000000000004,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12118,31584,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12119,16800,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12120,29808,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12121,16272,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12122,11952.000000000002,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12123,7584,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,39,RKS12124,1920,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12125,37440,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12126,33504,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12127,15312,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12128,6528.000000000001,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,39,RKS12129,41904,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12130,432,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12131,42384,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12132,53520,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12133,24240,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12134,17808,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12135,4128,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12136,30336,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12137,35760,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12138,14160,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,38,RKS12139,36000,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12140,30095.999999999996,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12141,37056,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12142,23232,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12143,15888,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,40,RKS12144,45888,1,357
11525,dusy,2011-07-19,4_postexp_1yr,control,swab,ramu,tadpole,healthy,38,RKS12145,7584,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12146,11664,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12164,3024,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12165,48864,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12166,51696,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12167,31680,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12168,2688.0000000000005,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12169,4512,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12170,7536,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12171,10176,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12172,7104,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12173,20400,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12174,45168,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12175,0,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12176,48912,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12177,9888,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12178,16032,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12179,26160,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12180,9408,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12181,1680,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12182,10608,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,39,RKS12183,3840,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,36,RKS12184,11856.000000000002,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,39,RKS12185,16464,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12186,57456,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12187,24576,1,357
11506,dusy,2011-07-19,4_postexp_1yr,treated,swab,ramu,tadpole,healthy,40,RKS12188,6240,1,357
